"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PFDN6",321.082433341386,0.547950534137504,0.479470842273144,1.1428234750203,0.253111890092264,0.660775486232506
"PHF7",105.885937163905,0.737498082838443,0.648634916555581,1.1370002816912,0.255538167904316,0.660775486232506
"PLEKHM2",523.746927257205,0.50105345133236,0.437632937643628,1.14491713998999,0.252243483137441,0.660775486232506
"PLEKHN1",13.3564261562628,0.536088996856815,0.464957733511757,1.15298436442344,0.248916802216263,0.660775486232506
"POLI",116.747706015095,0.566122169066023,0.497126290851977,1.13878943737979,0.254790988415208,0.660775486232506
"POLR3F",105.043055614623,0.521786329314225,0.456805845523595,1.14224967659105,0.253350252420633,0.660775486232506
"POT1",183.018690251116,0.730846574545217,0.638438815553617,1.14474019552127,0.252316795426988,0.660775486232506
"PPP1R10",608.857082158312,0.554046463420672,0.486364673758697,1.13915852304593,0.254637041696535,0.660775486232506
"PPP1R12A",1691.96103927236,0.521270919918197,0.45882423481526,1.13610154033838,0.255914070463296,0.660775486232506
"PPP3CC",631.076832911577,0.537472390033571,0.467716146086533,1.14914226188405,0.250497324299412,0.660775486232506
"PRKCI",183.977731576042,0.589990355702719,0.511639375070856,1.15313712049823,0.248854107543726,0.660775486232506
"PRMT3",318.682991390327,0.562331805943849,0.496671244344543,1.13220125454607,0.257549832810683,0.660775486232506
"PRORSD1P",16.8147412044276,0.509735006666881,0.448609864842899,1.13625456463243,0.255850040249817,0.660775486232506
"PRR13",3001.39792677268,0.560616370268023,0.486219257466302,1.15301144835234,0.248905685531806,0.660775486232506
"PYHIN1",1350.23754544333,0.519253587805112,0.453665115799259,1.14457464266412,0.252385401349609,0.660775486232506
"RAB11B-AS1",64.9860753040537,0.467083284579682,0.411858262361651,1.13408744528121,0.256757869377308,0.660775486232506
"RAB11FIP5",52.5964402025807,0.577281843120499,0.50824205577723,1.13584036692455,0.256023379410605,0.660775486232506
"RAB1A",1071.82586092148,0.531980606051726,0.465068239759969,1.14387644773656,0.25267487982235,0.660775486232506
"RABEP1",664.124130217133,0.53758002433424,0.473108803616399,1.13627144585987,0.255842977291131,0.660775486232506
"RAD23A",1972.89778734853,0.522741158498592,0.455581653849187,1.14741485764841,0.251210203498936,0.660775486232506
"RAD9A",1336.77057665643,0.536534426795669,0.46938830591237,1.14305026358248,0.253017722655144,0.660775486232506
"RARS2",352.862157974499,0.49666276747176,0.434812185930124,1.14224666084123,0.253351505609884,0.660775486232506
"RBMS3",16.6357640258078,-0.644583088359979,0.563578135476114,-1.14373331359889,0.252734253207311,0.660775486232506
"RBMX2",249.227721256766,0.557999496772472,0.490273563775114,1.1381390676582,0.255062417044441,0.660775486232506
"RGS10",1061.81175183651,0.517213851746578,0.456731351787974,1.13242467310779,0.257455936669115,0.660775486232506
"RHBDD3",237.536440615189,0.537471877955005,0.468441225542354,1.14736246224428,0.251231848556901,0.660775486232506
"RIMBP3",6.95961998425625,0.62317166220564,0.544416827569311,1.14465907490029,0.252350410588979,0.660775486232506
"RNF123",244.140080391875,0.4929508890295,0.432417610252165,1.13998800544232,0.254291298279367,0.660775486232506
"RNF41",316.614428352332,0.543624177299413,0.474190548380103,1.14642558599387,0.251619101047638,0.660775486232506
"RRP8",308.655510894413,0.532005886091294,0.463425959953574,1.14798464493571,0.250974902767773,0.660775486232506
"RWDD1",1008.95312934076,0.577580500630219,0.50785336930729,1.1372977625767,0.255413829778998,0.660775486232506
"S1PR2",136.150149305573,0.548007673377422,0.476422888906402,1.15025471306666,0.250038977321871,0.660775486232506
"SDF2L1",1050.34545377078,0.548207740333814,0.478208705566017,1.14637758358026,0.251638953779912,0.660775486232506
"SERBP1",2702.8221505061,0.559538406200515,0.489799408567836,1.14238277223853,0.253294949070207,0.660775486232506
"SKA1",219.03095566527,0.64460321809147,0.565091766522885,1.14070537969051,0.253992547105469,0.660775486232506
"SLC23A3",17.5452056366553,-0.490382466563233,0.431612538833976,-1.13616362464359,0.255888091080664,0.660775486232506
"SLC25A25",168.311919522551,0.615408468290251,0.540071458995681,1.13949452065967,0.254496952372913,0.660775486232506
"SLC35C2",605.055474878991,0.506803741830725,0.44065914477732,1.15010376577305,0.250101135552024,0.660775486232506
"SLC35E2",138.595317550392,0.504229940270252,0.442028069618378,1.14071927763677,0.253986761705965,0.660775486232506
"SLC37A4",241.673804205558,0.533061114282121,0.462155157449258,1.15342457114232,0.24873616100424,0.660775486232506
"SLC9A3R2",14.8560677816034,-0.629493852315295,0.555064188771568,-1.13409199341152,0.256755961778794,0.660775486232506
"SMIM12",466.942411818405,0.558380163741519,0.489384842817528,1.14098377164026,0.253876676339066,0.660775486232506
"SNHG10",123.117483886864,0.498007900250271,0.43790965987854,1.13723890080068,0.255438428905499,0.660775486232506
"SNRPC",1750.99137273816,0.539071827636274,0.471587643864719,1.14309998289716,0.252997081399758,0.660775486232506
"SNTB2",460.782733367554,0.532315744462526,0.462390657389086,1.15122512956528,0.249639629474034,0.660775486232506
"SNX20",530.398132260014,0.55391135933055,0.486662298423488,1.13818424218377,0.255043557181588,0.660775486232506
"SORT1",9.84722281181887,0.799345535003835,0.702447431618083,1.13794356563102,0.255144048149371,0.660775486232506
"SUPT5H",1165.49678171937,0.521149450131481,0.45443998328063,1.14679488888559,0.251466402105732,0.660775486232506
"TAS2R10",5.69511416601608,-0.633862282418701,0.550878192130525,-1.1506396359007,0.249880519700923,0.660775486232506
"TES",951.791722048769,0.533253211563179,0.470165641215807,1.1341815837164,0.256718387391491,0.660775486232506
"TIMM44",303.089370307205,0.529144746686689,0.462490253103009,1.14412086122134,0.252573517283026,0.660775486232506
"TMBIM4",2460.46950397046,0.56025475180131,0.493787253972101,1.13460756083624,0.2565397838027,0.660775486232506
"TMC4",9.619129171071,-0.62313436783101,0.541859479869124,-1.14999255523132,0.250146937583192,0.660775486232506
"TMEM41B",377.218851800945,0.54222020039334,0.47434764808281,1.14308609431258,0.253002847206313,0.660775486232506
"TMIE",5.32884764601747,0.638212137877703,0.56050590316487,1.13863588995953,0.25485505255902,0.660775486232506
"TMPO",1740.02385679974,0.572269638968564,0.503821644999401,1.13585758898716,0.25601617045946,0.660775486232506
"TNFSF4",113.181627203913,0.859850905493643,0.751915682087495,1.14354697737716,0.252811561787051,0.660775486232506
"TOMM6",1971.80887061644,0.56562129051717,0.498947696344599,1.1336284237026,0.256950445007992,0.660775486232506
"TOP1",1307.96008995653,0.566410153557841,0.498245129799142,1.13681021585937,0.255617631767798,0.660775486232506
"TP53",684.317045817363,0.577937298568375,0.508218661468511,1.1371823633914,0.255462058198394,0.660775486232506
"TRAPPC5",772.622711862506,0.537609362077844,0.470003026401055,1.14384234117484,0.252689026662406,0.660775486232506
"TSPYL1",468.567442547826,0.608888873760845,0.531046310320997,1.14658338063359,0.251553848386988,0.660775486232506
"TTLL11",25.7370146371814,0.747112965933865,0.653367121687671,1.14348111671742,0.252838890495843,0.660775486232506
"UNC119",540.625605678305,0.509361723409925,0.448361450668238,1.13605155539303,0.255934988160426,0.660775486232506
"UPF1",556.256898794041,0.564132619843074,0.494750863416782,1.14023574602202,0.254188098857331,0.660775486232506
"USF2",563.420504621275,0.598297415178643,0.528226039472595,1.1326541489246,0.257359519572202,0.660775486232506
"USP7",736.478786041924,0.567049709770061,0.494185416971821,1.14744322737147,0.251198484229697,0.660775486232506
"VMA21",567.375584234751,0.578545178904326,0.505908670019101,1.1435763274871,0.252799383698545,0.660775486232506
"WIPF1",2736.21424822178,0.555796342515267,0.486649548921559,1.14208745029548,0.253417671387156,0.660775486232506
"XPO7",392.952174301263,0.568124032087136,0.501959393341462,1.13181273151445,0.257713173997607,0.660775486232506
"YWHAE",2987.98367089134,0.55414779669699,0.48181531328299,1.15012491595823,0.250092425517015,0.660775486232506
"ZADH2",305.669760879909,0.563514646079063,0.497129951073461,1.13353589913916,0.256989274441284,0.660775486232506
"ZC2HC1A",326.429834981943,0.63344765620689,0.549325014455307,1.15313819603682,0.248853666156636,0.660775486232506
"ZFP1",88.5121461021538,0.527057687655033,0.461295100906284,1.14256077426261,0.253220999550603,0.660775486232506
"ZFP28",15.0171167805185,-0.598454447331294,0.519418468062078,-1.15216243574106,0.249254330586083,0.660775486232506
"ZFYVE21",292.341868589818,0.576424607669379,0.504164906842118,1.14332552672074,0.252903460333381,0.660775486232506
"ZMYND11",354.827776697002,0.57906985804616,0.503849017544424,1.14929242269507,0.25043542151315,0.660775486232506
"ZNF135",10.6578681355407,0.556133165562025,0.487030583984056,1.14188550750281,0.253501613425549,0.660775486232506
"ZNF2",54.6939318020666,0.491293177739146,0.433566702013471,1.13314324060772,0.257154105278056,0.660775486232506
"ZNF350",110.003222524699,0.541279311621928,0.477234328193049,1.1342002862019,0.256710544006199,0.660775486232506
"ZNF429",117.39455719277,0.525096805540767,0.460629263720658,1.13995537604229,0.2543048926345,0.660775486232506
"ZNF496",87.3130626278834,0.520240174009081,0.451587946795399,1.15202404692344,0.249311191971519,0.660775486232506
"ZNF524",372.451487467121,0.544420977393199,0.477518598204295,1.14010423769983,0.25424287665603,0.660775486232506
"ZNF528",95.597466904547,0.529217964653505,0.461527073335922,1.14666721678603,0.251519184508208,0.660775486232506
"ZNF584",65.958228799461,0.746203088864341,0.650648405870672,1.14686070407842,0.251439195702576,0.660775486232506
"ZNF665",19.0601150532559,0.501516975047187,0.440815704356081,1.13770215101518,0.255244874937198,0.660775486232506
"ZNF767P",102.496279988185,0.454574807658622,0.398698897197145,1.14014563585273,0.254225631996974,0.660775486232506
"ZNF879",36.7730797443676,0.471797929600166,0.413997066706039,1.13961660007405,0.254446066416478,0.660775486232506
"ZSCAN32",176.608327401588,0.580710242780997,0.509769908443744,1.1391614788598,0.254635809079072,0.660775486232506
"ZYG11B",217.223597409762,0.552796309359089,0.485884676609945,1.1377109342406,0.255241206138575,0.660775486232506
"MED22",177.17531341202,0.543182529126438,0.480034342167785,1.13154931097947,0.257823960996478,0.660787161378194
"ZXDC",203.881344077492,0.474220374824414,0.419083229276494,1.13156609879882,0.257816899543655,0.660787161378194
"LOC100507642",8.39184533623966,-0.597698159399133,0.528331070880676,-1.13129473608817,0.257931059158021,0.660956063429372
"ARG2",343.387503404228,0.524148635158606,0.463691157489631,1.13038307220755,0.25831484385624,0.661413622227398
"BLOC1S2",894.594720451737,0.506922246092872,0.448316638554093,1.13072369503794,0.258171404983864,0.661413622227398
"CRIPAK",42.8018069236991,0.455784037699116,0.403492153643214,1.12959826748487,0.258645541377131,0.661413622227398
"CUX1",204.366650748389,0.724057080438962,0.640796695988394,1.12993260572629,0.258504623560856,0.661413622227398
"FAM21EP",9.29840455560153,0.565485542743588,0.50055819820752,1.12970988142552,0.258598492102835,0.661413622227398
"LMBR1L",353.844822339955,0.52150323894753,0.461584372240444,1.12981129845504,0.258555746335821,0.661413622227398
"MRPL21",795.750072955302,0.524870049464839,0.464526967250805,1.12990221551864,0.25851743031129,0.661413622227398
"PHKG2",508.392348283692,0.527650335443504,0.467060316927512,1.12972632510202,0.258591561005493,0.661413622227398
"RBBP8",485.75228152028,0.574959338091576,0.508738227605207,1.13016735698847,0.25840571174912,0.661413622227398
"SIRT3",203.62405738817,0.549173023323782,0.485960862077676,1.1300766505678,0.258443927544453,0.661413622227398
"STX7",175.88463400536,0.546009550686522,0.483347153264756,1.1296426326265,0.2586268391703,0.661413622227398
"WDR73",197.17750313935,0.529834531006491,0.468992794992892,1.12972850897319,0.258590640501832,0.661413622227398
"ZNF180",87.5534488363605,0.59728242490998,0.528614933333223,1.12990077889735,0.258518035729369,0.661413622227398
"HIRIP3",386.091130872111,0.556866188227189,0.493137006000214,1.12923220413709,0.258799891826336,0.661606221912097
"HNRNPA3",1436.29029774266,0.573257260406559,0.507670462756116,1.12919167543129,0.25881698466105,0.661606221912097
"NHP2",1732.41411250198,0.539905249980589,0.478369019711985,1.12863757420088,0.259050753306644,0.661606221912097
"PDCD7",477.402479785756,0.522484246172796,0.462803013294757,1.12895601619609,0.258916388587687,0.661606221912097
"POTEF",24.1988918346696,0.568855073851247,0.503816712808144,1.12909131314957,0.258859315456545,0.661606221912097
"SEC13",1313.752555494,0.51695528556304,0.457990165119497,1.12874756912773,0.259004336136733,0.661606221912097
"SIRT2",489.69426877788,0.528944005741445,0.468643009851224,1.12867149327452,0.259036439055574,0.661606221912097
"ZDHHC20",414.376152905755,0.554837185189161,0.491472970976387,1.12892715969078,0.258928562429643,0.661606221912097
"HERC4",349.898588564374,0.550183470874059,0.48755178923738,1.12846159735081,0.259125026419733,0.661690581549927
"QSER1",119.275690301836,0.531457848599439,0.471144782519227,1.12801386817385,0.259314062328924,0.66206792107022
"ARHGAP9",1667.20318459958,0.502716076259432,0.445796797903509,1.1276798725868,0.259455140924085,0.662217353004457
"OGFOD2",219.769237658924,0.500411890224239,0.443729577693051,1.12774066769648,0.259429457321063,0.662217353004457
"AGA",285.54317034085,0.570749990756573,0.507554608591916,1.12450952290627,0.26079693290076,0.662327924593652
"AMOTL1",122.314541111398,0.62328183858125,0.554192337893583,1.124667008119,0.260730167110293,0.662327924593652
"ARFRP1",510.260066404007,0.512554722142909,0.454811166781253,1.12696160424185,0.259758715065368,0.662327924593652
"CABIN1",375.179112926105,0.524544260282814,0.466109731666983,1.1253664634009,0.260433776211152,0.662327924593652
"CATSPER2",26.6400569120572,0.515730809187624,0.457672771935351,1.12685490772537,0.259803831024674,0.662327924593652
"CCSER2",553.851740989375,0.524912471132128,0.466911334117626,1.12422302218067,0.260918425088176,0.662327924593652
"CD160",82.6867328233079,0.68019598527042,0.605072605901757,1.12415597506138,0.260946862434088,0.662327924593652
"CNPY4",134.452732378607,0.549889037602089,0.489106455987053,1.12427270356179,0.260897354624031,0.662327924593652
"CRAT",138.70082192484,0.550748786385325,0.488885791291452,1.12653874625903,0.259937549790373,0.662327924593652
"DNAJC30",192.853010468587,0.541117026208995,0.481097642231057,1.1247550989849,0.26069282618122,0.662327924593652
"E2F5",101.396483386957,0.552051508178562,0.491119763911162,1.12406697662125,0.260984613517892,0.662327924593652
"EFTUD1",197.703288804534,0.553280419704014,0.492109640745629,1.12430315095169,0.26088444210577,0.662327924593652
"EPSTI1",396.754242790115,0.492369997619386,0.43726750646551,1.12601551759306,0.260158951147456,0.662327924593652
"FAM115D",22.7942534348908,0.570385289061061,0.506799362012192,1.12546568092826,0.260391752136269,0.662327924593652
"FBRS",637.301852307323,0.559631960926631,0.497203889492895,1.1255582925898,0.26035253024273,0.662327924593652
"GGA2",426.210238221532,0.517239584919435,0.458783412623655,1.12741561854097,0.259566798588656,0.662327924593652
"GNB1L",189.180090271205,0.503617736431069,0.447540454767761,1.12530103383035,0.260461491797245,0.662327924593652
"ITGB3BP",363.783956356202,0.510005193828878,0.45255402780134,1.1269487453391,0.259764152085041,0.662327924593652
"JDP2",10.3601668399523,0.576774117386975,0.511997709871283,1.12651698682789,0.259946754574931,0.662327924593652
"LMBRD1",548.049631391605,0.571987655112938,0.508022105126011,1.12591095808924,0.26020321057342,0.662327924593652
"LOC100289092",44.7578160919526,-0.63668814632929,0.564945370680261,-1.12699064258663,0.259746437320706,0.662327924593652
"LOC101926895",16.0862639187753,0.521385677556661,0.463343486752095,1.12526817029721,0.260475413368936,0.662327924593652
